,Date,Site ID,Daily Mean PM2.5 Concentration,Units_PM2.5,Daily AQI Value_PM2.5,State,County,Site Latitude,Site Longitude,Daily Max 8-hour Ozone Concentration,Units_O3,Daily AQI Value_O3,Daily Max 1-hour NO2 Concentration,Units_NO2,Daily AQI Value_NO2,Daily Max 8-hour CO Concentration,Units_CO,Daily AQI Value_CO
77796,12/11/2025,60374008,24.6,ug/m3 LC,80.0,California,Los Angeles,33.8596620008734,-118.200707,,,,51.9,ppb,48.0,,,
77797,12/11/2025,60374009,18.9,ug/m3 LC,69.0,California,Los Angeles,33.7937130008725,-118.171019,0.018,ppm,17.0,51.5,ppb,48.0,,,
77798,12/11/2025,60374010,9.8,ug/m3 LC,52.0,California,Los Angeles,34.1819770008773,-118.363036,0.029,ppm,27.0,45.9,ppb,42.0,,,
77799,12/11/2025,60376012,2.4,ug/m3 LC,13.0,California,Los Angeles,34.38344,-118.5284,0.033,ppm,31.0,21.9,ppb,20.0,0.3,ppm,3.0
77800,12/11/2025,60379035,1.5,ug/m3 LC,8.0,California,Los Angeles,34.725389,-118.178601,0.027,ppm,25.0,14.1,ppb,13.0,,,
77801,12/11/2025,60390004,,,,California,Madera,36.867125,-120.010158,0.005,ppm,5.0,13.3,ppb,12.0,,,
77802,12/11/2025,60392010,17.5,ug/m3 LC,67.0,California,Madera,36.953256,-120.034203,0.003,ppm,3.0,,,,,,
77803,12/11/2025,60410001,10.8,ug/m3 LC,54.0,California,Marin,37.97231,-122.520004,0.007,ppm,6.0,,,,,,
77804,12/11/2025,60430003,,,,California,Mariposa,37.71325,-119.7062,0.04,ppm,37.0,,,,,,
77805,12/11/2025,60450006,15.1,ug/m3 LC,62.0,California,Mendocino,39.15047,-123.20655,,,,,,,,,
77806,12/11/2025,60450011,,,,California,Mendocino,39.1252758,-123.2024482,0.019,ppm,18.0,,,,,,
77807,12/11/2025,60452003,23.9,ug/m3 LC,79.0,California,Mendocino,39.39861,-123.35872,,,,,,,,,
77808,12/11/2025,60472024,16.2,ug/m3 LC,64.0,California,Merced,37.289732,-120.429718,0.005,ppm,5.0,,,,,,
77809,12/11/2025,60472510,13.9,ug/m3 LC,60.0,California,Merced,37.30832,-120.480456,,,,,,,,,
77810,12/11/2025,60510005,1.5,ug/m3 LC,8.0,California,Mono,37.962069,-119.120278,,,,,,,,,
77811,12/11/2025,60530002,1.6,ug/m3 LC,9.0,California,Monterey,36.4818700009023,-121.73333,0.028,ppm,26.0,,,,,,
77812,12/11/2025,60530008,1.1,ug/m3 LC,6.0,California,Monterey,36.2092860008996,-121.126371,0.021,ppm,19.0,,,,,,
77813,12/11/2025,60531003,5.0,ug/m3 LC,28.0,California,Monterey,36.6942610009043,-121.623271,0.023,ppm,21.0,17.0,ppb,16.0,0.5,ppm,6.0
77814,12/11/2025,60571001,3.7,ug/m3 LC,21.0,California,Nevada,39.3278300009251,-120.184592,,,,,,,,,
77815,12/11/2025,60590007,16.5,ug/m3 LC,65.0,California,Orange,33.83062,-117.93845,0.032,ppm,30.0,41.4,ppb,39.0,1.2,ppm,14.0
77816,12/11/2025,60590007,17.5,ug/m3 LC,67.0,California,Orange,33.83062,-117.93845,0.032,ppm,30.0,41.4,ppb,39.0,1.2,ppm,14.0
77817,12/11/2025,60590008,,,,California,Orange,33.819305,-117.918759,,,,43.9,ppb,41.0,1.3,ppm,15.0
77818,12/11/2025,60592022,10.5,ug/m3 LC,54.0,California,Orange,33.63003,-117.67593,0.043,ppm,40.0,,,,,,
77819,12/11/2025,60595001,,,,California,Orange,33.92513,-117.95264,0.025,ppm,23.0,,,,0.8,ppm,9.0
77820,12/11/2025,60610003,8.6,ug/m3 LC,48.0,California,Placer,38.93568,-121.09959,0.001,ppm,1.0,,,,,,
77821,12/11/2025,60610004,6.7,ug/m3 LC,37.0,California,Placer,39.100174496,-120.953831711,0.026,ppm,24.0,,,,,,
77822,12/11/2025,60610006,9.4,ug/m3 LC,52.0,California,Placer,38.74643,-121.26498,0.005,ppm,5.0,15.1,ppb,14.0,,,
77823,12/11/2025,60611004,4.0,ug/m3 LC,22.0,California,Placer,39.1660166666667,-120.148833333333,0.021,ppm,19.0,,,,,,
77824,12/11/2025,60612003,8.7,ug/m3 LC,48.0,California,Placer,38.867937000922,-121.338353,0.006,ppm,6.0,,,,,,
77825,12/11/2025,60631006,16.6,ug/m3 LC,65.0,California,Plumas,39.9395670009288,-120.944376,,,,,,,,,
77826,12/11/2025,60631007,13.4,ug/m3 LC,59.0,California,Plumas,40.3096440009309,-121.227848,,,,,,,,,
77827,12/11/2025,60631010,26.7,ug/m3 LC,84.0,California,Plumas,39.81336,-120.47069,,,,,,,,,
77828,12/11/2025,60650009,,,,California,Riverside,33.4478670008682,-117.088649,0.042,ppm,39.0,,,,,,
77829,12/11/2025,60650010,,,,California,Riverside,33.747236000872,-115.820124,0.037,ppm,34.0,,,,,,
77830,12/11/2025,60650012,2.0,ug/m3 LC,11.0,California,Riverside,33.92086,-116.85841,0.035,ppm,32.0,37.2,ppb,35.0,,,
77831,12/11/2025,60650016,4.8,ug/m3 LC,27.0,California,Riverside,33.5830180008699,-117.072202,0.04,ppm,37.0,,,,,,
77832,12/11/2025,60650500,5.2,ug/m3 LC,29.0,California,Riverside,33.7196900008716,-116.1897,,,,,,,,,
77833,12/11/2025,60651016,0.7,ug/m3 LC,4.0,California,Riverside,33.9447129,-116.830074,0.034,ppm,31.0,,,,,,
77834,12/11/2025,60652007,6.3,ug/m3 LC,35.0,California,Riverside,33.72537,-116.206842,0.027,ppm,25.0,,,,,,
77835,12/11/2025,60655001,,,,California,Riverside,33.85275,-116.54101,0.029,ppm,27.0,22.9,ppb,21.0,0.3,ppm,3.0
77836,12/11/2025,60658001,12.5,ug/m3 LC,57.0,California,Riverside,33.9995800008751,-117.41601,0.031,ppm,29.0,50.2,ppb,47.0,0.9,ppm,10.0
77837,12/11/2025,60658001,12.5,ug/m3 LC,57.0,California,Riverside,33.9995800008751,-117.41601,0.031,ppm,29.0,50.2,ppb,47.0,1.0,ppm,11.0
77838,12/11/2025,60658001,12.5,ug/m3 LC,57.0,California,Riverside,33.9995800008751,-117.41601,0.031,ppm,29.0,48.1,ppb,45.0,0.9,ppm,10.0
77839,12/11/2025,60658001,12.5,ug/m3 LC,57.0,California,Riverside,33.9995800008751,-117.41601,0.031,ppm,29.0,48.1,ppb,45.0,1.0,ppm,11.0
77840,12/11/2025,60658001,13.1,ug/m3 LC,58.0,California,Riverside,33.9995800008751,-117.41601,0.031,ppm,29.0,50.2,ppb,47.0,0.9,ppm,10.0
77841,12/11/2025,60658001,13.1,ug/m3 LC,58.0,California,Riverside,33.9995800008751,-117.41601,0.031,ppm,29.0,50.2,ppb,47.0,1.0,ppm,11.0
77842,12/11/2025,60658001,13.1,ug/m3 LC,58.0,California,Riverside,33.9995800008751,-117.41601,0.031,ppm,29.0,48.1,ppb,45.0,0.9,ppm,10.0
77843,12/11/2025,60658001,13.1,ug/m3 LC,58.0,California,Riverside,33.9995800008751,-117.41601,0.031,ppm,29.0,48.1,ppb,45.0,1.0,ppm,11.0
77844,12/11/2025,60658005,17.1,ug/m3 LC,66.0,California,Riverside,33.996360000875,-117.4924,0.027,ppm,25.0,45.4,ppb,42.0,1.0,ppm,11.0
77845,12/11/2025,60658005,20.8,ug/m3 LC,73.0,California,Riverside,33.996360000875,-117.4924,0.027,ppm,25.0,45.4,ppb,42.0,1.0,ppm,11.0
77846,12/11/2025,60659001,5.8,ug/m3 LC,32.0,California,Riverside,33.67649,-117.33098,0.036,ppm,33.0,34.7,ppb,32.0,0.5,ppm,6.0
77847,12/11/2025,60659003,,,,California,Riverside,33.61235,-114.60209,0.025,ppm,23.0,,,,,,
77848,12/11/2025,60670006,10.9,ug/m3 LC,54.0,California,Sacramento,38.6137790009202,-121.368014,0.005,ppm,5.0,,,,,,
77849,12/11/2025,60670010,10.8,ug/m3 LC,54.0,California,Sacramento,38.56844,-121.49311,0.005,ppm,5.0,17.7,ppb,16.0,,,
77850,12/11/2025,60670011,,,,California,Sacramento,38.302591,-121.420838,0.007,ppm,6.0,5.0,ppb,5.0,,,
77851,12/11/2025,60670012,4.5,ug/m3 LC,25.0,California,Sacramento,38.683304,-121.164457,0.005,ppm,5.0,14.0,ppb,13.0,,,
77852,12/11/2025,60670012,5.1,ug/m3 LC,28.0,California,Sacramento,38.683304,-121.164457,0.005,ppm,5.0,14.0,ppb,13.0,,,
77853,12/11/2025,60670015,9.6,ug/m3 LC,52.0,California,Sacramento,38.593322,-121.503795,,,,,,,0.5,ppm,6.0
77854,12/11/2025,60675003,4.5,ug/m3 LC,25.0,California,Sacramento,38.494475,-121.211131,0.007,ppm,6.0,,,,,,
77855,12/11/2025,60690002,,,,California,San Benito,36.8434250009057,-121.3621,0.015,ppm,14.0,,,,,,
77856,12/11/2025,60690003,,,,California,San Benito,36.48324,-121.15688,0.03,ppm,28.0,,,,,,
77857,12/11/2025,60710001,,,,California,San Bernardino,34.89405,-117.02471,0.015,ppm,14.0,36.0,ppb,34.0,,,
77858,12/11/2025,60710005,4.3,ug/m3 LC,24.0,California,San Bernardino,34.2431,-117.27235,0.03,ppm,28.0,,,,,,
77859,12/11/2025,60710026,,,,California,San Bernardino,34.0681200008759,-117.52579,,,,64.1,ppb,62.0,0.9,ppm,10.0
77860,12/11/2025,60710027,15.3,ug/m3 LC,63.0,California,San Bernardino,34.030833,-117.61722,,,,59.8,ppb,56.0,,,
77861,12/11/2025,60710306,9.1,ug/m3 LC,51.0,California,San Bernardino,34.5109611108812,-117.32554,0.027,ppm,25.0,32.5,ppb,30.0,,,
77862,12/11/2025,60710306,10.5,ug/m3 LC,54.0,California,San Bernardino,34.5109611108812,-117.32554,0.027,ppm,25.0,32.5,ppb,30.0,,,
77863,12/11/2025,60711234,,,,California,San Bernardino,35.77446,-117.3721,0.019,ppm,18.0,11.0,ppb,10.0,,,
77864,12/11/2025,60712002,9.9,ug/m3 LC,52.0,California,San Bernardino,34.10002,-117.49201,,,,56.0,ppb,53.0,0.9,ppm,10.0
77865,12/11/2025,60714001,,,,California,San Bernardino,34.41651,-117.28563,0.029,ppm,27.0,,,,,,
77866,12/11/2025,60714003,,,,California,San Bernardino,34.05977,-117.14731,0.037,ppm,34.0,,,,,,
77867,12/11/2025,60718001,8.7,ug/m3 LC,48.0,California,San Bernardino,34.2646400008783,-116.86147,,,,,,,,,
77868,12/11/2025,60719002,,,,California,San Bernardino,34.06957,-116.38893,0.038,ppm,35.0,,,,,,
77869,12/11/2025,60719004,,,,California,San Bernardino,34.1066780008763,-117.274063,0.029,ppm,27.0,37.0,ppb,35.0,1.0,ppm,11.0
77870,12/11/2025,60730001,11.2,ug/m3 LC,55.0,California,San Diego,32.6312420008573,-117.059088,0.041,ppm,38.0,36.2,ppb,34.0,,,
77871,12/11/2025,60730077,1.1,ug/m3 LC,6.0,California,San Diego,32.6509000008575,-116.365,,,,,,,,,
77872,12/11/2025,60731006,2.3,ug/m3 LC,13.0,California,San Diego,32.8423180008601,-116.768293,0.045,ppm,42.0,20.0,ppb,19.0,,,
77873,12/11/2025,60731008,6.2,ug/m3 LC,34.0,California,San Diego,33.217046,-117.396249,0.028,ppm,26.0,37.6,ppb,35.0,,,
77874,12/11/2025,60731014,16.3,ug/m3 LC,64.0,California,San Diego,32.578165,-116.921374,0.045,ppm,42.0,58.5,ppb,55.0,,,
77875,12/11/2025,60731016,5.8,ug/m3 LC,32.0,California,San Diego,32.8457090008602,-117.123964,0.046,ppm,43.0,35.4,ppb,33.0,,,
77876,12/11/2025,60731016,5.0,ug/m3 LC,28.0,California,San Diego,32.8457090008602,-117.123964,0.046,ppm,43.0,35.4,ppb,33.0,,,
77877,12/11/2025,60731017,5.8,ug/m3 LC,32.0,California,San Diego,32.985428,-117.082198,,,,43.3,ppb,41.0,0.9,ppm,10.0
77878,12/11/2025,60731022,10.9,ug/m3 LC,54.0,California,San Diego,32.7895650008594,-116.944308,0.034,ppm,31.0,29.0,ppb,27.0,0.8,ppm,9.0
77879,12/11/2025,60731025,32.8,ug/m3 LC,95.0,California,San Diego,32.552824,-117.047345,,,,59.1,ppb,56.0,1.9,ppm,22.0
77880,12/11/2025,60731026,16.2,ug/m3 LC,64.0,California,San Diego,32.7101770008584,-117.142665,0.031,ppm,29.0,40.3,ppb,38.0,,,
77881,12/11/2025,60731201,5.5,ug/m3 LC,31.0,California,San Diego,33.3625928342781,-117.090229999878,0.01,ppm,9.0,,,,,,
77882,12/11/2025,60750005,14.7,ug/m3 LC,61.0,California,San Francisco,37.765946,-122.399044,0.007,ppm,6.0,,,,,,
77883,12/11/2025,60771003,15.4,ug/m3 LC,63.0,California,San Joaquin,37.961578,-121.281414,0.004,ppm,4.0,12.8,ppb,11.0,,,
77884,12/11/2025,60772010,12.7,ug/m3 LC,58.0,California,San Joaquin,37.793392,-121.247874,,,,,,,,,
77885,12/11/2025,60773005,3.6,ug/m3 LC,20.0,California,San Joaquin,37.682635,-121.442495,0.007,ppm,6.0,6.5,ppb,6.0,,,
77886,12/11/2025,60790005,,,,California,San Luis Obispo,35.614668,-120.656912,0.025,ppm,23.0,,,,,,
77887,12/11/2025,60792004,3.5,ug/m3 LC,19.0,California,San Luis Obispo,35.02083,-120.56388,,,,,,,,,
77888,12/11/2025,60792007,5.9,ug/m3 LC,33.0,California,San Luis Obispo,35.0467300008874,-120.58777,,,,,,,,,
77889,12/11/2025,60792020,5.8,ug/m3 LC,32.0,California,San Luis Obispo,35.2595015184308,-120.644719880058,,,,,,,,,
77890,12/11/2025,60793003,,,,California,San Luis Obispo,35.361589,-120.836819,0.033,ppm,31.0,,,,,,
77891,12/11/2025,60794002,,,,California,San Luis Obispo,35.03146,-120.50103,0.031,ppm,29.0,14.7,ppb,13.0,,,
77892,12/11/2025,60798002,5.8,ug/m3 LC,32.0,California,San Luis Obispo,35.49453,-120.66617,0.02,ppm,19.0,21.8,ppb,20.0,,,
77893,12/11/2025,60798005,,,,California,San Luis Obispo,35.64368,-120.23135,0.041,ppm,38.0,,,,,,
77894,12/11/2025,60798006,,,,California,San Luis Obispo,35.35472,-120.04019,0.027,ppm,25.0,,,,,,
77895,12/11/2025,60811001,12.5,ug/m3 LC,57.0,California,San Mateo,37.482934,-122.20337,0.008,ppm,7.0,,,,,,
77896,12/11/2025,60830011,7.7,ug/m3 LC,43.0,California,Santa Barbara,34.4277749961254,-119.691217778642,0.025,ppm,23.0,,,,,,
77897,12/11/2025,60831009,0.2,ug/m3 LC,1.0,California,Santa Barbara,34.8906666667,-120.4328444444,0.028,ppm,26.0,,,,,,
77898,12/11/2025,60831013,,,,California,Santa Barbara,34.7253520008837,-120.428717,0.034,ppm,31.0,1.7,ppb,1.0,,,
77899,12/11/2025,60831014,,,,California,Santa Barbara,34.5416600008816,-119.79146,0.035,ppm,32.0,0.1,ppb,0.0,,,
77900,12/11/2025,60831021,,,,California,Santa Barbara,34.40305200088,-119.457914,0.023,ppm,21.0,4.0,ppb,4.0,,,
77901,12/11/2025,60831025,,,,California,Santa Barbara,34.489740000881,-120.04692,0.034,ppm,31.0,2.0,ppb,2.0,0.2,ppm,2.0
77902,12/11/2025,60832004,0.0,ug/m3 LC,0.0,California,Santa Barbara,34.6378200008827,-120.4575,0.03,ppm,28.0,17.0,ppb,16.0,0.0,ppm,0.0
77903,12/11/2025,60832011,1.2,ug/m3 LC,7.0,California,Santa Barbara,34.4455100008805,-119.8284,0.027,ppm,25.0,,,,,,
77904,12/11/2025,60833001,-0.9,ug/m3 LC,0.0,California,Santa Barbara,34.605819,-120.075069,0.029,ppm,27.0,,,,,,
77905,12/11/2025,60839001,3.2,ug/m3 LC,18.0,California,Santa Barbara,34.39424,-119.514721,,,,,,,,,
77906,12/11/2025,60850002,11.7,ug/m3 LC,56.0,California,Santa Clara,36.999571,-121.574684,0.008,ppm,7.0,,,,,,
77907,12/11/2025,60850005,16.8,ug/m3 LC,65.0,California,Santa Clara,37.348497,-121.894898,0.007,ppm,6.0,,,,,,
77908,12/11/2025,60850006,9.2,ug/m3 LC,51.0,California,Santa Clara,37.338135,-121.849783,,,,,,,,,
77909,12/11/2025,60851001,,,,California,Santa Clara,37.226862,-121.979675,0.008,ppm,7.0,,,,,,
77910,12/11/2025,60852006,,,,California,Santa Clara,37.079379,-121.600031,0.008,ppm,7.0,,,,,,
77911,12/11/2025,60870007,6.0,ug/m3 LC,33.0,California,Santa Cruz,36.983320000907,-121.98822,0.018,ppm,17.0,,,,,,
77912,12/11/2025,60871005,9.7,ug/m3 LC,52.0,California,Santa Cruz,37.0631500009077,-122.083092,,,,,,,,,
77913,12/11/2025,60890004,11.5,ug/m3 LC,55.0,California,Shasta,40.550130000932,-122.38092,0.001,ppm,1.0,,,,,,
77914,12/11/2025,60890009,,,,California,Shasta,40.6892525425033,-122.402194175431,0.004,ppm,4.0,,,,,,
77915,12/11/2025,60893003,,,,California,Shasta,40.53999,-121.57646,0.038,ppm,35.0,,,,,,
77916,12/11/2025,60932001,12.1,ug/m3 LC,57.0,California,Siskiyou,41.726892,-122.633579,0.003,ppm,3.0,,,,,,
77917,12/11/2025,60932001,12.1,ug/m3 LC,57.0,California,Siskiyou,41.726892,-122.633579,0.003,ppm,3.0,,,,,,
77918,12/11/2025,60950004,6.7,ug/m3 LC,37.0,California,Solano,38.102507,-122.237976,0.008,ppm,7.0,,,,,,
77919,12/11/2025,60950005,,,,California,Solano,38.227066,-122.075624,0.008,ppm,7.0,,,,,,
77920,12/11/2025,60953003,,,,California,Solano,38.35655,-121.94986,0.009,ppm,8.0,,,,,,
77921,12/11/2025,60970004,6.8,ug/m3 LC,38.0,California,Sonoma,38.403765,-122.818294,0.008,ppm,7.0,,,,,,
77922,12/11/2025,60990005,20.4,ug/m3 LC,72.0,California,Stanislaus,37.642165,-120.994212,0.006,ppm,6.0,,,,0.3,ppm,3.0
77923,12/11/2025,60990006,9.6,ug/m3 LC,52.0,California,Stanislaus,37.488317,-120.836008,0.007,ppm,6.0,11.1,ppb,10.0,,,
77924,12/11/2025,61010003,4.9,ug/m3 LC,27.0,California,Sutter,39.1387725442464,-121.618548986224,0.004,ppm,4.0,6.4,ppb,6.0,,,
77925,12/11/2025,61010003,5.4,ug/m3 LC,30.0,California,Sutter,39.1387725442464,-121.618548986224,0.004,ppm,4.0,6.4,ppb,6.0,,,
77926,12/11/2025,61030007,6.0,ug/m3 LC,33.0,California,Tehama,40.17093,-122.25556,0.005,ppm,5.0,,,,,,
77927,12/11/2025,61050002,14.0,ug/m3 LC,60.0,California,Trinity,40.73475,-122.9412,,,,,,,,,
77928,12/11/2025,61072003,15.8,ug/m3 LC,63.0,California,Tulare,36.30815,-119.3129,0.008,ppm,7.0,10.8,ppb,9.0,,,
77929,12/11/2025,61072010,4.3,ug/m3 LC,24.0,California,Tulare,36.0318310008979,-119.055018,0.01,ppm,9.0,,,,,,
77930,12/11/2025,61090005,,,,California,Tuolumne,37.98178,-120.378551,0.007,ppm,6.0,,,,,,
77931,12/11/2025,61110007,2.2,ug/m3 LC,12.0,California,Ventura,34.210169,-118.870509,0.034,ppm,31.0,,,,,,
77932,12/11/2025,61110009,0.4,ug/m3 LC,2.0,California,Ventura,34.404281,-118.80998,0.034,ppm,31.0,,,,,,
77933,12/11/2025,61111004,3.8,ug/m3 LC,21.0,California,Ventura,34.44806,-119.2313,0.034,ppm,31.0,,,,,,
77934,12/11/2025,61112002,4.1,ug/m3 LC,23.0,California,Ventura,34.276316,-118.683685,0.035,ppm,32.0,29.0,ppb,27.0,,,
77935,12/11/2025,61112002,4.0,ug/m3 LC,22.0,California,Ventura,34.276316,-118.683685,0.035,ppm,32.0,29.0,ppb,27.0,,,
77936,12/11/2025,61113001,7.3,ug/m3 LC,41.0,California,Ventura,34.25239,-119.143182,0.028,ppm,26.0,27.0,ppb,25.0,,,
77937,12/11/2025,61130004,6.2,ug/m3 LC,34.0,California,Yolo,38.53445,-121.7734,0.01,ppm,9.0,6.9,ppb,6.0,,,
77938,12/11/2025,61131003,9.7,ug/m3 LC,52.0,California,Yolo,38.66121,-121.73269,0.013,ppm,12.0,,,,,,
77939,12/11/2025,61131003,9.7,ug/m3 LC,52.0,California,Yolo,38.66121,-121.73269,0.013,ppm,12.0,,,,,,
77940,12/12/2025,60010009,6.2,ug/m3 LC,34.0,California,Alameda,37.743065,-122.169935,0.009,ppm,8.0,,,,,,
77941,12/12/2025,60010012,15.6,ug/m3 LC,63.0,California,Alameda,37.793624,-122.263376,,,,,,,,,
77942,12/12/2025,60010013,8.3,ug/m3 LC,46.0,California,Alameda,37.8647670009145,-122.302741,0.005,ppm,5.0,,,,,,
77943,12/12/2025,60010015,5.0,ug/m3 LC,28.0,California,Alameda,37.7012220009132,-121.903019,,,,,,,,,
77944,12/12/2025,60010016,4.8,ug/m3 LC,27.0,California,Alameda,37.68975,-121.77155,0.007,ppm,6.0,,,,,,
77945,12/12/2025,60012001,,,,California,Alameda,37.654456,-122.031547,0.012,ppm,11.0,,,,,,
77946,12/12/2025,60050002,,,,California,Amador,38.342606,-120.764426,0.004,ppm,4.0,,,,,,
77947,12/12/2025,60070008,8.4,ug/m3 LC,47.0,California,Butte,39.76168,-121.84047,0.006,ppm,6.0,11.4,ppb,10.0,,,
77948,12/12/2025,60072003,6.3,ug/m3 LC,35.0,California,Butte,39.75786,-121.60791,0.03,ppm,28.0,,,,,,
77949,12/12/2025,60074001,5.7,ug/m3 LC,32.0,California,Butte,39.327563,-121.668811,,,,,,,,,
77950,12/12/2025,60090001,2.9,ug/m3 LC,16.0,California,Calaveras,38.20185,-120.680277,0.004,ppm,4.0,,,,,,
77951,12/12/2025,60110007,1.3,ug/m3 LC,7.0,California,Colusa,39.0212210009231,-122.281803,,,,,,,,,
77952,12/12/2025,60111002,5.6,ug/m3 LC,31.0,California,Colusa,39.18919,-121.99887,0.009,ppm,8.0,,,,,,
77953,12/12/2025,60130002,4.9,ug/m3 LC,27.0,California,Contra Costa,37.936013,-122.026154,0.009,ppm,8.0,,,,,,
77954,12/12/2025,60131002,,,,California,Contra Costa,38.006311,-121.641918,0.008,ppm,7.0,,,,,,
77955,12/12/2025,60131004,8.4,ug/m3 LC,47.0,California,Contra Costa,37.9604,-122.356811,0.011,ppm,10.0,,,,,,
77956,12/12/2025,60150007,7.2,ug/m3 LC,40.0,California,Del Norte,41.7561300009374,-124.20347,,,,,,,,,
77957,12/12/2025,60170011,,,,California,El Dorado,38.944979,-119.970609,0.026,ppm,24.0,,,,,,
77958,12/12/2025,60172004,,,,California,El Dorado,38.73196,-120.81162,0.023,ppm,21.0,,,,,,
77959,12/12/2025,60190007,,,,California,Fresno,36.705474,-119.741332,0.003,ppm,3.0,14.9,ppb,13.0,,,
77960,12/12/2025,60190011,12.5,ug/m3 LC,57.0,California,Fresno,36.78538,-119.77321,0.006,ppm,6.0,14.4,ppb,13.0,0.3,ppm,3.0
77961,12/12/2025,60190011,15.1,ug/m3 LC,62.0,California,Fresno,36.78538,-119.77321,0.006,ppm,6.0,14.4,ppb,13.0,0.3,ppm,3.0
77962,12/12/2025,60190242,,,,California,Fresno,36.841592,-119.874739,0.004,ppm,4.0,14.0,ppb,13.0,,,
77963,12/12/2025,60190500,0.5,ug/m3 LC,3.0,California,Fresno,36.9851185574381,-119.658339349936,0.005,ppm,5.0,,,,,,
77964,12/12/2025,60192008,1.5,ug/m3 LC,8.0,California,Fresno,36.198672,-120.101096,,,,,,,,,
77965,12/12/2025,60192009,1.3,ug/m3 LC,7.0,California,Fresno,36.6342250009037,-120.382331,0.008,ppm,7.0,,,,,,
77966,12/12/2025,60192016,14.2,ug/m3 LC,61.0,California,Fresno,36.710833,-119.7775,,,,15.8,ppb,14.0,0.5,ppm,6.0
77967,12/12/2025,60194001,,,,California,Fresno,36.597442,-119.503659,0.006,ppm,6.0,14.4,ppb,13.0,,,
77968,12/12/2025,60195001,7.3,ug/m3 LC,41.0,California,Fresno,36.819449,-119.716433,0.006,ppm,6.0,12.6,ppb,11.0,0.3,ppm,3.0
77969,12/12/2025,60195025,12.9,ug/m3 LC,58.0,California,Fresno,36.72639,-119.733,,,,,,,,,
77970,12/12/2025,60210003,13.0,ug/m3 LC,58.0,California,Glenn,39.53387,-122.190834,0.011,ppm,10.0,,,,,,
77971,12/12/2025,60230006,5.7,ug/m3 LC,32.0,California,Humboldt,41.0471169849594,-123.67523342371,,,,,,,,,
77972,12/12/2025,60231004,23.3,ug/m3 LC,77.0,California,Humboldt,40.7767800009332,-124.17949,0.011,ppm,10.0,,,,,,
77973,12/12/2025,60250005,20.2,ug/m3 LC,72.0,California,Imperial,32.67618,-115.48307,0.032,ppm,30.0,52.8,ppb,49.0,,,
77974,12/12/2025,60250007,3.2,ug/m3 LC,18.0,California,Imperial,32.97833,-115.53917,,,,,,,,,
77975,12/12/2025,60251003,4.1,ug/m3 LC,23.0,California,Imperial,32.79222,-115.56306,0.032,ppm,30.0,,,,,,
77976,12/12/2025,60254003,,,,California,Imperial,33.0325,-115.62361,0.03,ppm,28.0,,,,,,
77977,12/12/2025,60254004,,,,California,Imperial,33.213611,-115.54528,0.03,ppm,28.0,,,,,,
77978,12/12/2025,60270002,1.2,ug/m3 LC,7.0,California,Inyo,37.360684,-118.330783,0.034,ppm,31.0,,,,0.1,ppm,1.0
77979,12/12/2025,60270101,,,,California,Inyo,36.508611,-116.847778,0.028,ppm,26.0,,,,,,
77980,12/12/2025,60271003,2.0,ug/m3 LC,11.0,California,Inyo,36.487823,-117.871036,,,,,,,,,
77981,12/12/2025,60271003,4.3,ug/m3 LC,24.0,California,Inyo,36.487823,-117.871036,,,,,,,,,
77982,12/12/2025,60271018,3.7,ug/m3 LC,21.0,California,Inyo,36.5955560009034,-118.049167,,,,,,,,,
77983,12/12/2025,60271023,15.5,ug/m3 LC,63.0,California,Inyo,37.3621369693511,-118.417477920338,0.031,ppm,29.0,,,,,,
77984,12/12/2025,60271033,1.8,ug/m3 LC,10.0,California,Inyo,37.155494,-118.293547,,,,,,,,,
77985,12/12/2025,60290007,,,,California,Kern,35.345607,-118.851825,0.007,ppm,6.0,16.9,ppb,15.0,,,
77986,12/12/2025,60290010,22.1,ug/m3 LC,75.0,California,Kern,35.385574,-119.015009,,,,,,,,,
77987,12/12/2025,60290014,17.8,ug/m3 LC,67.0,California,Kern,35.356615,-119.062613,0.007,ppm,6.0,18.3,ppb,17.0,,,
77988,12/12/2025,60290014,14.5,ug/m3 LC,61.0,California,Kern,35.356615,-119.062613,0.007,ppm,6.0,18.3,ppb,17.0,,,
77989,12/12/2025,60290016,17.7,ug/m3 LC,67.0,California,Kern,35.324636,-118.997627,,,,,,,,,
77990,12/12/2025,60290018,1.2,ug/m3 LC,7.0,California,Kern,35.6429431008838,-117.715066487047,,,,,,,,,
77991,12/12/2025,60290020,,,,California,Kern,35.04944,-118.18893,0.029,ppm,27.0,,,,,,
77992,12/12/2025,60290232,,,,California,Kern,35.438035,-119.016787,0.005,ppm,5.0,,,,,,
77993,12/12/2025,60292009,0.0,ug/m3 LC,0.0,California,Kern,34.841567,-118.860588,,,,,,,,,
77994,12/12/2025,60292012,,,,California,Kern,35.331612,-118.999961,0.005,ppm,5.0,18.8,ppb,17.0,0.4,ppm,5.0
77995,12/12/2025,60292019,,,,California,Kern,35.376952780891,-119.04388889,,,,18.7,ppb,17.0,,,
77996,12/12/2025,60295002,,,,California,Kern,35.23918,-118.78863,0.011,ppm,10.0,,,,,,
77997,12/12/2025,60296001,,,,California,Kern,35.5035870931035,-119.272606218402,0.007,ppm,6.0,11.2,ppb,10.0,,,
77998,12/12/2025,60310004,11.2,ug/m3 LC,55.0,California,Kings,36.102244,-119.56565,,,,,,,,,
