,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,diff,isFire,fire_cat,geometry,index_right,poly_IncidentName,poly_GISAcres,attr_FireCause,attr_POOState,attr_FireOutDateTime,attr_POOCounty,attr_FireDiscoveryDateTime,attr_ICS209RptForTimePeriodFrom,attr_ContainmentDateTime,in_named_fire,endFire
16413,16413,16413,16413,16413,16413,16413,16413,16413,35.14054,-120.034,320.01,0.49,0.4,2025-07-04,931,N20,VIIRS,n,2,289.1,1.85,N,0,30.909999999999968,1,0,POINT (-120.034 35.14054),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16414,16414,16414,16414,16414,16414,16414,16414,16414,35.10631,-119.75401,343.01,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.23,5.85,N,0,55.77999999999997,1,1,POINT (-119.75401 35.10631),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16415,16415,16415,16415,16415,16415,16415,16415,16415,35.10566,-119.74873,347.93,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,291.89,5.85,N,0,56.04000000000002,1,1,POINT (-119.74873 35.10566),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16416,16416,16416,16416,16416,16416,16416,16416,16416,35.10501,-119.74352,338.78,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,293.0,6.45,N,0,45.77999999999997,1,1,POINT (-119.74352 35.10501),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16417,16417,16417,16417,16417,16417,16417,16417,16417,35.10438,-119.7384,327.36,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,290.06,6.45,N,0,37.30000000000001,1,1,POINT (-119.7384 35.10438),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16418,16418,16418,16418,16418,16418,16418,16418,16418,35.14116,-120.03915,303.06,0.49,0.4,2025-07-04,931,N20,VIIRS,n,2,287.64,1.85,N,0,15.420000000000016,1,0,POINT (-120.03915 35.14116),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16419,16419,16419,16419,16419,16419,16419,16419,16419,35.13991,-120.02884,311.87,0.49,0.4,2025-07-04,931,N20,VIIRS,n,2,288.18,1.52,N,0,23.689999999999998,1,0,POINT (-120.02884 35.13991),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16420,16420,16420,16420,16420,16420,16420,16420,16420,35.13926,-120.0235,308.6,0.49,0.4,2025-07-04,931,N20,VIIRS,n,2,287.32,1.52,N,0,21.28000000000003,1,0,POINT (-120.0235 35.13926),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16421,16421,16421,16421,16421,16421,16421,16421,16421,35.10375,-119.73325,313.05,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.72,1.8,N,0,25.329999999999984,1,0,POINT (-119.73325 35.10375),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16422,16422,16422,16422,16422,16422,16422,16422,16422,35.10263,-119.75451,321.38,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,286.51,4.48,N,0,34.870000000000005,1,0,POINT (-119.75451 35.10263),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16423,16423,16423,16423,16423,16423,16423,16423,16423,35.10199,-119.74925,337.5,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,289.06,4.48,N,0,48.44,1,0,POINT (-119.74925 35.10199),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16424,16424,16424,16424,16424,16424,16424,16424,16424,35.13743,-120.03962,303.29,0.49,0.4,2025-07-04,931,N20,VIIRS,n,2,287.82,0.84,N,0,15.470000000000027,1,0,POINT (-120.03962 35.13743),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16425,16425,16425,16425,16425,16425,16425,16425,16425,35.13681,-120.03449,299.46,0.49,0.4,2025-07-04,931,N20,VIIRS,n,2,287.54,0.84,N,0,11.919999999999959,1,0,POINT (-120.03449 35.13681),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16426,16426,16426,16426,16426,16426,16426,16426,16426,35.13619,-120.02939,304.9,0.49,0.4,2025-07-04,931,N20,VIIRS,n,2,288.08,1.5,N,0,16.819999999999993,1,0,POINT (-120.02939 35.13619),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16427,16427,16427,16427,16427,16427,16427,16427,16427,35.10963,-119.81134,302.36,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.99,0.97,N,0,14.370000000000005,1,0,POINT (-119.81134 35.10963),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16428,16428,16428,16428,16428,16428,16428,16428,16428,35.10458,-119.77032,317.27,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,282.35,0.94,N,0,34.91999999999996,1,0,POINT (-119.77032 35.10458),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16429,16429,16429,16429,16429,16429,16429,16429,16429,35.10393,-119.76503,318.7,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,284.14,2.58,N,0,34.56,1,0,POINT (-119.76503 35.10393),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16430,16430,16430,16430,16430,16430,16430,16430,16430,35.10328,-119.75976,319.04,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,285.39,2.58,N,0,33.650000000000034,1,0,POINT (-119.75976 35.10328),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16431,16431,16431,16431,16431,16431,16431,16431,16431,35.13311,-120.03515,298.96,0.49,0.4,2025-07-04,931,N20,VIIRS,n,2,287.36,0.84,N,0,11.599999999999966,1,0,POINT (-120.03515 35.13311),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16432,16432,16432,16432,16432,16432,16432,16432,16432,35.10091,-119.77089,307.9,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,282.65,0.94,N,0,25.25,1,0,POINT (-119.77089 35.10091),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16433,16433,16433,16433,16433,16433,16433,16433,16433,35.10098,-119.8018,301.03,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,288.83,1.73,N,0,12.199999999999989,1,0,POINT (-119.8018 35.10098),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16434,16434,16434,16434,16434,16434,16434,16434,16434,35.09415,-119.8072,303.83,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.27,1.06,N,0,16.560000000000002,1,0,POINT (-119.8072 35.09415),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16435,16435,16435,16435,16435,16435,16435,16435,16435,35.09758,-119.8661,296.54,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,285.52,1.05,N,0,11.020000000000039,1,0,POINT (-119.8661 35.09758),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16436,16436,16436,16436,16436,16436,16436,16436,16436,35.09044,-119.80745,303.8,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,285.87,1.06,N,0,17.930000000000007,1,0,POINT (-119.80745 35.09044),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16437,16437,16437,16437,16437,16437,16437,16437,16437,35.08983,-119.80244,297.5,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,286.39,1.06,N,0,11.110000000000014,1,0,POINT (-119.80244 35.08983),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16438,16438,16438,16438,16438,16438,16438,16438,16438,35.08553,-119.79787,308.01,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.75,1.52,N,0,20.25999999999999,1,0,POINT (-119.79787 35.08553),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16439,16439,16439,16439,16439,16439,16439,16439,16439,35.08494,-119.79297,305.52,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,288.6,1.52,N,0,16.91999999999996,1,0,POINT (-119.79297 35.08494),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16440,16440,16440,16440,16440,16440,16440,16440,16440,35.08434,-119.78812,299.39,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.95,3.13,N,0,11.439999999999998,1,0,POINT (-119.78812 35.08434),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16441,16441,16441,16441,16441,16441,16441,16441,16441,35.08374,-119.78324,305.63,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,288.31,3.13,N,0,17.319999999999993,1,0,POINT (-119.78324 35.08374),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16442,16442,16442,16442,16442,16442,16442,16442,16442,35.08314,-119.7783,312.07,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,288.64,5.47,N,0,23.430000000000007,1,1,POINT (-119.7783 35.08314),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16443,16443,16443,16443,16443,16443,16443,16443,16443,35.08066,-119.78861,321.17,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,290.91,3.13,N,0,30.25999999999999,1,0,POINT (-119.78861 35.08066),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16444,16444,16444,16444,16444,16444,16444,16444,16444,35.08007,-119.78372,343.24,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,296.14,3.13,N,0,47.10000000000002,1,0,POINT (-119.78372 35.08007),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16445,16445,16445,16445,16445,16445,16445,16445,16445,35.07946,-119.77877,344.19,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,297.23,5.47,N,0,46.95999999999998,1,1,POINT (-119.77877 35.07946),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16446,16446,16446,16446,16446,16446,16446,16446,16446,35.08185,-119.79832,313.52,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.91,1.52,N,0,25.609999999999957,1,0,POINT (-119.79832 35.08185),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16447,16447,16447,16447,16447,16447,16447,16447,16447,35.08125,-119.79343,319.22,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,289.42,1.52,N,0,29.80000000000001,1,0,POINT (-119.79343 35.08125),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16448,16448,16448,16448,16448,16448,16448,16448,16448,35.07885,-119.77376,299.32,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.67,5.47,N,0,11.649999999999977,1,1,POINT (-119.77376 35.07885),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16449,16449,16449,16449,16449,16449,16449,16449,16449,35.07699,-119.75853,295.74,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,285.31,0.68,N,0,10.430000000000007,1,0,POINT (-119.75853 35.07699),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16450,16450,16450,16450,16450,16450,16450,16450,16450,35.07818,-119.79887,322.44,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,289.93,10.6,N,0,32.50999999999999,1,1,POINT (-119.79887 35.07818),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16451,16451,16451,16451,16451,16451,16451,16451,16451,35.07757,-119.79391,325.84,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,290.18,10.6,N,0,35.65999999999997,1,1,POINT (-119.79391 35.07757),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16452,16452,16452,16452,16452,16452,16452,16452,16452,35.07698,-119.78902,333.57,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,292.22,14.64,N,0,41.349999999999966,1,1,POINT (-119.78902 35.07698),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16453,16453,16453,16453,16453,16453,16453,16453,16453,35.07637,-119.78406,352.54,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,300.55,14.64,N,0,51.99000000000001,1,1,POINT (-119.78406 35.07637),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16454,16454,16454,16454,16454,16454,16454,16454,16454,35.07577,-119.77913,340.77,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,297.96,28.62,N,0,42.81,1,2,POINT (-119.77913 35.07577),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16455,16455,16455,16455,16455,16455,16455,16455,16455,35.0788,-119.80396,302.78,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.06,1.7,N,0,15.71999999999997,1,0,POINT (-119.80396 35.0788),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16456,16456,16456,16456,16456,16456,16456,16456,16456,35.07516,-119.77412,307.75,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,288.73,28.62,N,0,19.019999999999982,1,2,POINT (-119.77412 35.07516),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16457,16457,16457,16457,16457,16457,16457,16457,16457,35.07455,-119.7691,299.11,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,287.34,2.07,N,0,11.770000000000039,1,0,POINT (-119.7691 35.07455),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16458,16458,16458,16458,16458,16458,16458,16458,16458,35.07453,-119.79962,350.52,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,300.53,10.6,N,0,49.99000000000001,1,1,POINT (-119.79962 35.07453),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16459,16459,16459,16459,16459,16459,16459,16459,16459,35.07328,-119.78936,338.43,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,293.07,14.64,N,0,45.360000000000014,1,1,POINT (-119.78936 35.07328),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16460,16460,16460,16460,16460,16460,16460,16460,16460,35.07267,-119.78435,355.85,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,302.51,14.64,N,0,53.34000000000003,1,1,POINT (-119.78435 35.07267),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16461,16461,16461,16461,16461,16461,16461,16461,16461,35.07207,-119.77944,323.37,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,318.69,28.62,N,0,4.680000000000007,0,2,POINT (-119.77944 35.07207),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16462,16462,16462,16462,16462,16462,16462,16462,16462,35.07147,-119.77446,345.75,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,296.84,28.62,N,0,48.910000000000025,1,2,POINT (-119.77446 35.07147),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16463,16463,16463,16463,16463,16463,16463,16463,16463,35.07086,-119.76949,321.26,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,291.04,2.07,N,0,30.21999999999997,1,0,POINT (-119.76949 35.07086),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16464,16464,16464,16464,16464,16464,16464,16464,16464,35.06964,-119.75947,332.54,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,291.78,2.68,N,0,40.76000000000005,1,0,POINT (-119.75947 35.06964),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16465,16465,16465,16465,16465,16465,16465,16465,16465,35.07391,-119.79447,316.19,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,289.67,10.6,N,0,26.519999999999982,1,1,POINT (-119.79447 35.07391),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16466,16466,16466,16466,16466,16466,16466,16466,16466,35.07026,-119.7645,311.36,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,288.73,2.07,N,0,22.629999999999995,1,0,POINT (-119.7645 35.07026),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16467,16467,16467,16467,16467,16467,16467,16467,16467,35.06902,-119.75443,305.26,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,288.15,2.68,N,0,17.110000000000014,1,0,POINT (-119.75443 35.06902),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16468,16468,16468,16468,16468,16468,16468,16468,16468,35.08071,-119.88181,332.45,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,289.18,4.54,N,0,43.26999999999998,1,0,POINT (-119.88181 35.08071),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16469,16469,16469,16469,16469,16469,16469,16469,16469,35.07089,-119.80047,340.63,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,289.43,5.72,N,0,51.19999999999999,1,1,POINT (-119.80047 35.07089),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16470,16470,16470,16470,16470,16470,16470,16470,16470,35.07025,-119.79513,322.28,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,288.78,5.72,N,0,33.5,1,1,POINT (-119.79513 35.07025),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16471,16471,16471,16471,16471,16471,16471,16471,16471,35.06961,-119.78981,350.37,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,297.53,11.23,N,0,52.84000000000003,1,1,POINT (-119.78981 35.06961),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16472,16472,16472,16472,16472,16472,16472,16472,16472,35.06898,-119.78469,353.68,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,301.1,11.23,N,0,52.579999999999984,1,1,POINT (-119.78469 35.06898),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16473,16473,16473,16473,16473,16473,16473,16473,16473,35.06838,-119.77973,334.73,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,290.71,7.24,N,0,44.02000000000004,1,1,POINT (-119.77973 35.06838),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16474,16474,16474,16474,16474,16474,16474,16474,16474,35.06778,-119.77479,349.57,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,298.2,7.24,N,0,51.370000000000005,1,1,POINT (-119.77479 35.06778),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16475,16475,16475,16475,16475,16475,16475,16475,16475,35.06717,-119.76984,331.27,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,290.56,3.94,N,0,40.70999999999998,1,0,POINT (-119.76984 35.06717),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16476,16476,16476,16476,16476,16476,16476,16476,16476,35.06656,-119.76484,340.84,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,292.19,3.94,N,0,48.64999999999998,1,0,POINT (-119.76484 35.06656),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16477,16477,16477,16477,16477,16477,16477,16477,16477,35.06595,-119.75981,338.02,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,292.93,9.26,N,0,45.089999999999975,1,1,POINT (-119.75981 35.06595),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16478,16478,16478,16478,16478,16478,16478,16478,16478,35.06534,-119.75478,325.52,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,290.74,9.26,N,0,34.77999999999997,1,1,POINT (-119.75478 35.06534),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16479,16479,16479,16479,16479,16479,16479,16479,16479,35.06473,-119.74977,303.4,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,288.49,2.79,N,0,14.909999999999968,1,0,POINT (-119.74977 35.06473),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
16480,16480,16480,16480,16480,16480,16480,16480,16480,35.06224,-119.72941,298.52,0.48,0.4,2025-07-04,931,N20,VIIRS,n,2,286.64,0.78,N,0,11.879999999999995,1,0,POINT (-119.72941 35.06224),30910.0,Madre,80779.1,Undetermined,US-CA,2025-07-28 21:30:00,San Luis Obispo,2025-07-02 20:07:00,,2025-07-26 17:25:00,True,2025-07-26 17:25:00
